,,0,chem_acts,chem_moieties,chem_struct,chem_synonyms,chem_targets,compound,database_id,evidence,mass_spec_ion_type,mol_mass,molecular_formula,Unnamed: 0,ncbi_tax_id,organism_name
mibig_json_2.0/BGC0001061.json,0,,"['Antibacterial', 'Cytotoxic']","[{'moiety': '6-methylsalicylic acid', 'subcluster': ['ACN64830.1', 'ACN64831.1', 'ACN64832.1', 'ACN64833.1']}]",COC1=CC(=O)C2=C(C(C)=C3CC4(O)C(O[C@H]5CC[C@H](O[C@H]6C[C@@](C)(O)[C@H](OC(=O)C7=C(C)C=CC(C)=C7O)[C@H](C)O6)[C@@H](C)O5)C(=O)\C(=C(\C)O)C(=O)C4(O)C(=O)C3=C2O)C1=O,,,polyketomycin,"['npatlas:1096', 'chebi:66771']",,,864.2840646960002,C44H48O18,200,42236,Streptomyces diastatochromogenes
mibig_json_2.0/BGC0001062.json,0,,,,CCC(C)C1=CC2=C(C(=O)N1CC(=O)N1CC(NC(=O)C1C)C(O)=O)C(=O)C1=C3C(O)=C4C(=O)C5=C(C(O)=CC=C5O)C(=O)C4=C(OC)C3=CC=C1C2=O,,,TLN-05220,['npatlas:12697'],,,737.1856880519999,C38H31N3O13,1729,704114,Micromonospora echinospora subsp. challisensis
mibig_json_2.0/BGC0001063.json,0,,,,CCCCCCCCCCCC1=CC=C(N1)\C=C1\N=C(C=C1OC)C1=CC=CN1,,,undecylprodigiosin,"['npatlas:9372', 'pubchem:6438379']",,,393.27801274,C25H35N3O,1610,100226,Streptomyces coelicolor A3(2)
mibig_json_2.0/BGC0001064.json,0,,['Cytotoxic'],[{'moiety': 'paracyclophane ring'}],OC1=C2C(O)=CC([C@H](OC(C)=O)[C@@H](C)CCCC[C@H](CCCC)C(C(O)=C3)=C(O)C=C3[C@H](OC(C)=O)[C@@H](C)CCCC[C@@H]2CCCC)=C1,,,cylindrocyclophane D,,,,668.4288188799999,C40H60O8,1383,379530,Cylindrospermum licheniforme UTEX B 2014
mibig_json_2.0/BGC0001064.json,1,,['Cytotoxic'],[{'moiety': 'paracyclophane ring'}],OC1=C2C(O)=CC([C@H](OC(C)=O)[C@@H](C)CCCC[C@H](CCCC)C(C(O)=C3)=C(O)C=C3C[C@@H](C)CCCC[C@@H]2CCCC)=C1,,,cylindrocyclophane E,,,,610.423339576,C38H58O6,1383,379530,Cylindrospermum licheniforme UTEX B 2014
mibig_json_2.0/BGC0001064.json,2,,['Cytotoxic'],[{'moiety': 'paracyclophane ring'}],OC1=C2C(O)=CC(C[C@@H](C)CCCC[C@H](CCCC)C(C(O)=C3)=C(O)C=C3C[C@@H](C)CCCC[C@@H]2CCCC)=C1,,,cylindrocyclophane F,,,,552.417860272,C36H56O4,1383,379530,Cylindrospermum licheniforme UTEX B 2014
mibig_json_2.0/BGC0001065.json,0,,,,COC(C(C)O)C(C)C1OC1(C)CC(C)\C=C\C=C(/C)[C@@H]1OC(CC(O)=O)CC[C@H]1C,,,herboxidiene,"['npatlas:6425', 'pubchem:6438496']",,,438.2981390639999,C25H42O6,996,42881,Streptomyces chromofuscus
mibig_json_2.0/BGC0001066.json,0,,"['Antibacterial', 'Cytotoxic']","[{'moiety': '2,3,5,6-tetrahydroxy-4-methylbenzoyl-CoA', 'subcluster': ['ken2', 'ken3', 'ken4', 'ken5', 'ken6', 'ken7', 'ken9', 'ken10']}]",[H][C@]12CC[C@H](C)\C=C(C)\C[C@@H](C)C[C@H](C)[C@]3(O)OC4=C(C)C(=O)C(O)=C(C4=C3)[C@]([H])(O1)[C@H](C)[C@@H](O)[C@H]2C,,,kendomycin,['npatlas:7727'],,,486.2981390639999,C29H42O6,897,1935,Streptomyces violaceoruber
mibig_json_2.0/BGC0001067.json,0,,['Inhibitor'],,[H][C@@]1([C@H](OC)[C@@H](CC[C@]11CO1)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]1(C)O[C@@H]1CC=C(C)C,"['amebacilin', 'fugillin', 'fumidil']",[{'target': 'methionine aminopeptidase 2'}],fumagillin,"['npatlas:10119', 'pubchem:6917655']",,,458.2304534279999,C26H34O7,543,330879,Aspergillus fumigatus Af293
mibig_json_2.0/BGC0001067.json,1,,,,CC(=CCC[C@@]1([C@H]2CCC(=C)[C@@H]1C2)C)C,"['exo-beta-bergamotene', 'trans-beta-bergamotene', '(e)-beta-bergamotene', '(+)-exo-beta-bergamotene']",,β-trans-bergamotene,['pubchem:12300069'],,,204.187800768,C15H24,543,330879,Aspergillus fumigatus Af293
mibig_json_2.0/BGC0001067.json,2,,['Inhibitor'],,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)O)OC)C,"['alcohol-i from fumagillin', 'gelcohol']",[{'target': 'methionine aminopeptidase 2'}],fumagillol,['pubchem:222778'],,,282.183109312,C16H26O4,543,330879,Aspergillus fumigatus Af293
mibig_json_2.0/BGC0001068.json,0,,,,[H][C@@]12C[C@H](OC(C)=O)[C@@]3(C)OC4=C([C@H](O)[C@]3([H])[C@@]1(C)CC[C@H](OC(C)=O)[C@@]2(C)COC(C)=O)C(=O)OC(=C4)C1=CN=CC=C1,,,pyripyropene A,"['npatlas:7480', 'pubchem:54734280']",,,583.2417463839998,C31H37NO10,1265,12908,unidentified unclassified sequences.
mibig_json_2.0/BGC0001069.json,0,,['Cytotoxic'],,CO[C@H]1[C@@H](OC2\C=C/C=C/C3=COC(=N3)C(C)C(CC(O)\C=C\C=C\C=C/C(C)C(OC(=O)\C=C/C=C/C=C\C(\C)=C\C2C)C(C)C(O)CC(C)O)OC)O[C@H](C)[C@@H](O)[C@@H]1OC,,[{'target': 'polymerizes actin'}],chivosazol,['npatlas:15768'],,,865.497626712,C49H71NO12,1121,56,Sorangium cellulosum
mibig_json_2.0/BGC0001070.json,0,,['Antibacterial'],,CC[C@H](C(=O)NC/C=C/C=C(\C)/[C@H]([C@@H](C)[C@H]1[C@H]([C@H]([C@H](O1)/C=C/C=C/C=C(\C)/C(=C\2/C(=O)C=CNC2=O)/O)O)O)OC)[C@@]3([C@@H]([C@@H](C([C@@H](O3)/C=C/C=C\C)(C)C)O)O)O,"['mocimycin', 'delvomycin']",[{'target': 'EF-Tu'}],kirromycin,"['pubchem:54697674', 'chemspider:4883396']",,,796.4146253600001,C43H60N2O12,857,1214242,Streptomyces collinus Tu 365
mibig_json_2.0/BGC0001071.json,0,,,[{'moiety': 'Unknown'}],C[C@@H]1[C@H](C)C(C[C@@]([C@H](O)C(N/C=C/C(CO)[C@@H](O)C(C)C(N2CCC[C@H]2[C@H](O)CC(N)=O)=O)=O)(OC)O1)=C,,,nosperin,,,[M+H]+,541.2999299559999,C26H43N3O9,586,414689,Nostoc sp. 'Peltigera membranacea cyanobiont'
mibig_json_2.0/BGC0001072.json,0,,"['Antibacterial', 'Cytotoxic']","[{'moiety': 'Coumarin group', 'subcluster': ['AAK06804.1', 'AAK06805.1', 'AAK06807.1', 'AAK06802.1', 'AAK06803.1', 'AEU17894.1', 'AAK06809.1']}]",C[C@H]1O[C@H](C[C@@H](OC(=O)\C=C\C=C\C=C\C=C\C(=O)NC2=C(O)C3=C(OC2=O)C(Cl)=C(O)C=C3)[C@@H]1OC(C)=O)C1=CC=C2C(=O)C34OC3(C(O)CC3(O)CC(C)=CC(=O)C43O)C(O)C2=C1O,,"[{'target': 'bacterial DNA gyrase'}, {'target': 'inhibitor of human topoisomerases I and II'}]",simocyclinone D8,"['npatlas:8898', 'pubchem:54736483', 'chembl:1235969']",,,931.2090411840003,C46H42ClNO18,1420,1890,Streptomyces antibioticus
mibig_json_2.0/BGC0001073.json,0,,,,C[C@H]1[C@@]([C@@H](C[C@@H](O1)O[C@@H]2C3=C([C@@H]4C[C@]2(OC45C=C6CCN=C6N5)C)C(=C7C(=C3)C(=O)C8=C(C7=O)C=CC=C8O)O)O)(C(=O)C)O,,,kosinostatin,['pubchem:102302126'],,,616.205695224,C33H32N2O10,954,1182970,Micromonospora sp. TP-A0468
mibig_json_2.0/BGC0001074.json,0,,,,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O,,,cosmomycin D,"['npatlas:1627', 'pubchem:125715']",,,1188.5828724560001,C60H88N2O22,1776,358823,Streptomyces olindensis
mibig_json_2.0/BGC0001075.json,0,,,,CC(C)=CC(O)C\C(C)=C\CC\C(C)=C\CC1=C(C)N(O)C2=CC=CC=C2C1=O,,,aurachin RE,"['npatlas:904', 'pubchem:25188767']",,,395.24604391599996,C25H33NO3,1569,1833,Rhodococcus erythropolis
mibig_json_2.0/BGC0001076.json,0,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCCCCCCCC(C)C)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin B,['pubchem:90658650'],,,1022.4132987759101,C43H68N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,1,,"['Antibacterial', 'Inhibitor']",,CCCCC\C=C/C\C=C/CCCC(CC(=O)OC1CN(C)C(C(OC2OC(CN)C(O)C2OS(O)(=O)=O)C2OC(C(O)C2O)N2C=CC(=O)NC2=O)C(=O)N(C)C1C(O)=O)OC(=O)CC(C)CC(O)=O,,[{'target': 'translocase I'}],liposidomycin A,['npatlas:17888'],,,1033.4049251640001,C44H67N5O21S,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,2,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCCCCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin C,,,,1022.4132987759101,C43H68N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,3,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CC/C=C\CCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin Z,,,,1020.3976487119102,C43H66N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,4,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CC/C=C\CCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin H,,,,1020.3976487119102,C43H66N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,5,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCC/C=C\CCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin G,,,,1048.4289488399102,C45H70N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,6,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCCCCCCCCCC(C)C)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin L,,,,1050.4445989039102,C45H72N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,7,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCCCCCCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin M,,,,1050.4445989039102,C45H72N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,8,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CC/C=C\C/C=C\C/C=C\CCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin K,,,,1058.41329877591,C46H68N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001076.json,9,,"['Antibacterial', 'Inhibitor']",,O=S([O-])(O[C@H]([C@@H]([C@H](O1)CN)O)[C@@H]1O[C@@H]([C@@H]2N(C[C@@H]([C@H](N(C2=O)C)C(O)=O)OC(C[C@@H](OC(C[C@@H](CC(O)=O)C)=O)CCCCCC/C=C\CCCCCCCC)=O)C)[C@@H](O[C@H]3N(C(N4)=O)C=CC4=O)[C@H]([C@H]3O)O)=O,,[{'target': 'translocase I'}],liposidomycin N,,,,1076.46024896791,C47H74N5O21S-,251,722721,Streptomyces sp. SN-1061M
mibig_json_2.0/BGC0001077.json,0,,,,,,,alkyl-O-dihydrogeranyl-methoxyhydroquinones,,,,,,239,512565,Actinoplanes missouriensis 431
mibig_json_2.0/BGC0001078.json,0,,,,COC1=C(C)C(=O)C2=C(C=C(O)C3=C2O[C@@H](C)[C@@]3(C)C(O)C\C=C(/C)CO)C1=O,,,furaquinocin B,['npatlas:9549'],,,402.1678531719999,C22H26O7,1894,285219,Streptomyces sp. KO-3988
mibig_json_2.0/BGC0001079.json,0,,['Antibacterial'],"[{'moiety': 'chlorine', 'subcluster': ['napH1']}, {'moiety': 'chlorine', 'subcluster': ['napH4']}, {'moiety': 'chlorine', 'subcluster': ['napH2']}]",O=C1C2(Cl)C(OC(C)(C)C(Cl)C2)(CC3C(C)(C)C(Cl)CCC3(O)C)C(C4=CC(O)=C(C)C(O)=C41)=O,,,napyradiomycin A80915C,,,[M+H]+,546.1342718159999,C26H33Cl3O6,1439,270689,Streptomyces aculeolatus
mibig_json_2.0/BGC0001080.json,0,,"['Antibacterial', 'Antifungal']",,CC(C)=CCC1=CC=CC2=NC3=CC=CC(C(O)=O)=C3N=C12,,,endophenazine A,"['npatlas:15622', 'pubchem:10039975']",,,292.121177752,C18H16N2O2,1493,1892,Streptomyces anulatus
mibig_json_2.0/BGC0001080.json,1,,,"[{'moiety': 'phenazine-1-carboxylic acid', 'subcluster': ['CAX48666.1', 'CAX48667.1', 'CAX48668.1', 'CAX48669.1', 'CAX48670.1', 'CAX48671.1', 'CAX48672.1']}]",CN1C2=CC=CC(C(O)=O)=C2N=C2C(CC=C(C)C)=CC(=O)C=C12,,,endophenazine B,"['npatlas:7331', 'pubchem:90657423']",,,322.13174243599997,C19H18N2O3,1493,1892,Streptomyces anulatus
mibig_json_2.0/BGC0001082.json,0,,['Inhibitor'],,C[C@]12CC[C@H]3C(=CC(=O)[C@H](O3)C(C)(C)O)[C@@]1(CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C)O,,[{'target': 'BK channels'}],paxilline,['pubchem:105008'],,,435.240958536,C27H33NO4,73,70109,Penicillium paxilli
mibig_json_2.0/BGC0001082.json,1,,"['Inhibitor', 'Antiviral']",,[H][C@]12CC3=C(NC4=CC=CC=C34)[C@]1(C)[C@@]1(C)CC[C@]3([H])O[C@@H](CC[C@@]3(C)[C@]1([H])CC2)C(C)(C)O,,[{'target': 'BK channels'}],paspaline,"['npatlas:8347', 'pubchem:115028']",,,421.298079488,C28H39NO2,73,70109,Penicillium paxilli
mibig_json_2.0/BGC0001082.json,2,,,,[H][C@]12CC3=C(NC4=CC=CC=C34)[C@]1(C)[C@@]1(C)CC[C@]3([H])O[C@@H](C(=O)C=C3[C@]1([H])CC2)C(C)(C)O,,,13-dehydroxypaxilline,['npatlas:3569'],,,419.24604391599996,C27H33NO3,73,70109,Penicillium paxilli
mibig_json_2.0/BGC0001082.json,3,,,,CC(C)(O)C1CCC2(C=O)C(CCC3(C)C2CCC2CC4=C(NC5=CC=CC=C45)C32C)O1,,,paspaline B,"['npatlas:3640', 'pubchem:10342949']",,,435.277344044,C28H37NO3,73,70109,Penicillium paxilli
mibig_json_2.0/BGC0001083.json,0,,['Antibacterial'],"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}]",CC(C)C1CC2C(C)(CCC=C(C)C)C3(Cl)C(=O)C2(C1)C1=CC(O)=CC(O)=C1C3=O,,,merochlorin A,['npatlas:7975'],,,430.1910871519999,C25H31ClO4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,1,,['Antibacterial'],"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}]",CC(C)=CCCC1(C)OC2=C(Cl)C(=O)C3=C(O)C=C(O)C=C3C22CC(CC12)=C(C)C,,,merochlorin B,['npatlas:15740'],,,428.175437088,C25H29ClO4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,2,,,,OC1=C2C([C@]3(C/C(C4)=C(C)\C)[C@@H]4[C@@](C)(CC/C=C(C)/C)[C@](C3=O)([H])C2=O)=CC(O)=C1,,,deschloro-merochlorin A,,,[M-H]-,394.21440943999994,C25H30O4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,3,,,,OC1=C2C(C(C3C(C)(CC/C=C(C)/C)O4)(C/C(C3)=C(C)/C)C4=C([H])C2=O)=CC(O)=C1,,,deschloro-merochlorin B,,,[M-H]-,394.21440943999994,C25H30O4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,4,,,"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}]",OC1=C2C(C(C3C(C)(CC/C=C(C)/C)O4)(C/C(C3)=C(C)/C)C4=C([H])C2=O)=CC(O)=C1Cl,,,isochloro-merochlorin B,,,[M-H]-,428.17543708799997,C25H29ClO4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,5,,,"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}]",OC1=C2C(C(C3C(C)(CC/C=C(C)/C)O4)(C/C(C3)=C(C)/C)C4=C(Cl)C2=O)=CC(O)=C1Cl,,,dichloro-merochlorin B,,,[M-H]-,462.13646473599994,C25H28Cl2O4,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,6,,['Antibacterial'],"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}]",CC(C)=CCCC(C)=CCC(CC1(O)C(=O)C2=C(C(O)=CC(O)=C2)C(=O)C1(C)Cl)=C(C)C,,,merochlorin D,['npatlas:8389'],,,460.20165183599994,C26H33ClO5,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001083.json,7,,['Antibacterial'],"[{'moiety': 'chlorine', 'subcluster': ['mcl24']}, {'moiety': 'chlorine', 'subcluster': ['mcl40']}]",CC(C)=C1CC=C(C)CCC(Cl)C(C)(C)OC2=CC(O)=C3C(=O)C(C)(Cl)C(O)(C1)C(=O)C3=C2,,,merochlorin C,['npatlas:11421'],,,494.1626794839999,C26H32Cl2O5,412,1136432,Streptomyces sp. CNH189
mibig_json_2.0/BGC0001084.json,0,,"['Cytotoxic', 'Inhibitor']",,CC1(C)[C@@H]2C[C@]34CCCN3C(=O)[C@@]2(C[C@@]11C(=O)N(O)C2=C1C=CC1=C2C=CC(C)(C)O1)NC4=O,,,notoamide A,['npatlas:4681'],,,463.210721028,C26H29N3O5,654,877550,Aspergillus sp. MF297-2
mibig_json_2.0/BGC0001085.json,0,,,,CC(C)[C@@H]1N(C)C2=CC3=C(C4=C2C(C[C@@H](CO)NC1=O)=CN4)[C@](C)(CC[C@@]3(C)C(C)C)C=C,,,teleocidin B1,['npatlas:13971'],,,451.31987755200004,C28H41N3O2,774,68180,Streptomyces blastmyceticus
mibig_json_2.0/BGC0001088.json,0,,,,C/C(=C\C1=CC=C(C=C1)O)/C(=O)NC2=CC=C(C=C2)C(=O)N[C@@H](CC#N)C(=O)NC3=CC=C(C=C3)C(=O)NC4=C(C(=C(C=C4)C(=O)NC5=C(C(=C(C=C5)C(=O)O)O)OC)O)OC,,,albicidin,['pubchem:78322514'],,,842.2547706560003,C44H38N6O12,541,29447,Xanthomonas albilineans
mibig_json_2.0/BGC0001089.json,0,,['Antibacterial'],,CC(C)CC(C(=O)NCCC/C=C\C=C\C(=C\C=C/C=C(/C)\C(CC(=O)N/C(=C\C=C\C=C\C(C)C(=O)O)/C)O)\C)O,,,bacillaene,['pubchem:44227768'],,,582.36688732,C34H50N2O6,895,326423,Bacillus velezensis FZB42
mibig_json_2.0/BGC0001090.json,0,,['Antifungal'],,CCC(C)CCCCCCCCC1CC(=O)NC(CC(N)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC(N)=O)C(=O)N2CCCC2C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1,,,bacillomycin D,"['npatlas:8510', 'pubchem:3086563']",,,1044.5491617320001,C49H76N10O15,1072,326423,Bacillus velezensis FZB42
mibig_json_2.0/BGC0001091.json,0,,,,C/C=C/C/C=C(\C)/C(CC/C(=C/C=C(\C)/C(=C\1/C(=O)C=C(OC1=O)[C@H](C)CC/C=C/NC(=O)OC)/O)/C)O,,,corallopyronin,['pubchem:54737730'],,,527.2883026519999,C30H41NO7,1315,184914,Corallococcus coralloides
mibig_json_2.0/BGC0001093.json,0,,,,COC1CC2=NC(=CO2)C(=O)OC(C\C=C/C2OC2\C=C\C=C/C2=NC(=CO2)C(=O)OC(C\C=C/C=C\C=C\1)C(C)(C)C(O)\C=C\C)C(C)(C)C(O)\C=C\C,,,disorazol A,['npatlas:13201'],,,758.377845928,C43H54N2O10,730,56,Sorangium cellulosum
mibig_json_2.0/BGC0001094.json,0,,,,CC\C=C\C(OC(N)=O)C(Cl)C(O)CC(=O)C(O)C(O)C(C)C(\Cl)=C\C=C\C=C(/C)\C=C\C=C\C(=O)O[C@@H]1C[C@H](CC[C@@H]1O)C(O)=O,,,enacyloxin IIa,['npatlas:11770'],,,701.2369666200001,C33H45Cl2NO11,121,339670,Burkholderia ambifaria AMMD
mibig_json_2.0/BGC0001095.json,0,,['Antifungal'],,CCCCCCCCCCCCCC(CC(=O)NC(CCC(=O)O)C(=O)NC(CCCN)C(=O)NC1CC2=CC=C(C=C2)OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3CCCN3C(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)O)CCC(=O)O)C)CCC(=O)N)CC4=CC=C(C=C4)O)C(C)CC)O,"['Fengycin C', 'Fengymycin', 'AC1L9EVZ']",,fengycin,['pubchem:443591'],,,1462.795934,C72H110N12O20,358,326423,Bacillus velezensis FZB42
mibig_json_2.0/BGC0001096.json,0,,,,C[C@H]1C[C@H]([C@H](O[C@H]1C/C=C(\C)/C=C/[C@@H]2[C@H]([C@@]3(C[C@@](O2)(C)O)CO3)O)C)NC(=O)/C=C\[C@H](C)OC(=O)C,,,FR901464,['pubchem:10553647'],,,507.2832172719999,C27H41NO8,1446,764483,Pseudomonas sp. 2663
mibig_json_2.0/BGC0001098.json,0,,,,CCCCCCCCCCCC1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CO)CC(=O)N)CCC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CC(=O)N,,,iturin,['pubchem:158570'],,,1042.544745048,C48H74N12O14,235,1423,Bacillus subtilis
mibig_json_2.0/BGC0001099.json,0,,['Antibacterial'],"[{'moiety': 'Carbamoyl group', 'subcluster': ['ADD82947.1']}]",CC(C\C=C\C=C/CCC(=C)CC(C)C\C(C)=C\C(O)=O)CC(=O)CC(O)CNC(=O)C(C)C(C)OC(N)=O,"['batumin', 'kal/bat', 'Kalimantacin']",[{'target': 'FabI'}],kalimantacin A,"['npatlas:15478', 'pubchem:197707']",,,548.3461518759999,C30H48N2O7,247,294,Pseudomonas fluorescens
mibig_json_2.0/BGC0001100.json,0,,,,[H][C@]12C[C@]([H])(O)\C=C\C(\C)=C\C[C@]([H])(O)\C=C\C(\C)=C\[C@@]([H])(NC(=O)C(C)=O)[C@](C)(C(=O)O1)C(=O)[C@@H]2C,,,lankacidin C,['npatlas:4098'],,,459.2257023959999,C25H33NO7,1152,1928,Streptomyces rochei
mibig_json_2.0/BGC0001101.json,0,,"['Antibacterial', 'Cytotoxic', 'Inhibitor']",,C[C@@H]1C2=NC(=CS2)/C=C\C=C\C(=O)[C@@H](/C=C(/CC[C@@]3(CC(=O)N1)[C@@](C(=O)SS3=O)(C)O)\C)O,['lnm'],[{'target': 'DNA'}],leinamycin,['pubchem:9849230'],,,510.0952995519999,C22H26N2O6S3,1230,66869,Streptomyces atroolivaceus
mibig_json_2.0/BGC0001102.json,0,,['Siderophore'],,CCCCCCC\C=C(/C)\C(\O)=C1/C=C(OC1=O)C(=O)CC,,,malleilactone,['npatlas:13598'],,,306.183109312,C18H26O4,627,271848,Burkholderia thailandensis E264
mibig_json_2.0/BGC0001103.json,0,,,,CCC(C)CCCCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CO)CC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CCC(=O)N)CC(=O)N,,,mycosubtilin,['pubchem:3083700'],,,1198.6346226719998,C55H86N14O16,812,703612,Bacillus subtilis subsp. spizizenii ATCC 6633
mibig_json_2.0/BGC0001104.json,0,,,,CCC[C@@H]1OC(=O)[C@@H](C)C[C@H](C)CCCCC(=O)CCCC(CC)\C=C\C=C(COC)\CC[C@@H](O)[C@@H](O)C[C@H](O)CNC1=O,,,myxovirescin A1,['npatlas:423'],,,623.4397179119999,C35H61NO8,39,246197,Myxococcus xanthus DK 1622
